ID,SYMBOLS,TYPE,Options,LOTS,STRIKEDIFF,FYERS,ZERODHA,UPSTOX,DHANHQ
71,GODREJCP,Equity,FALSE,0,0,NSE:GODREJCP-EQ,
72,GODREJPROP,Equity,FALSE,0,0,NSE:GODREJPROP-EQ,
73,GRANULES,Equity,FALSE,0,0,NSE:GRANULES-EQ,
74,GRASIM,Equity,FALSE,0,0,NSE:GRASIM-EQ,
75,GUJGASLTD,Equity,FALSE,0,0,NSE:GUJGASLTD-EQ,
76,HAL,Equity,FALSE,0,0,NSE:HAL-EQ,
77,HAVELLS,Equity,FALSE,0,0,NSE:HAVELLS-EQ,
78,HCLTECH,Equity,FALSE,0,0,NSE:HCLTECH-EQ,
79,HDFCAMC,Equity,FALSE,0,0,NSE:HDFCAMC-EQ,
80,HDFCBANK,Equity,FALSE,0,0,NSE:HDFCBANK-EQ,
81,HDFCLIFE,Equity,FALSE,0,0,NSE:HDFCLIFE-EQ,
82,HEROMOTOCO,Equity,FALSE,0,0,NSE:HEROMOTOCO-EQ,
83,HINDALCO,Equity,FALSE,0,0,NSE:HINDALCO-EQ,
84,HINDCOPPER,Equity,FALSE,0,0,NSE:HINDCOPPER-EQ,
85,HINDPETRO,Equity,FALSE,0,0,NSE:HINDPETRO-EQ,
86,HINDUNILVR,Equity,FALSE,0,0,NSE:HINDUNILVR-EQ,
87,IBULHSGFIN,Equity,FALSE,0,0,NSE:IBULHSGFIN-EQ,
88,ICICIBANK,Equity,FALSE,0,0,NSE:ICICIBANK-EQ,
89,ICICIGI,Equity,FALSE,0,0,NSE:ICICIGI-EQ,
90,ICICIPRULI,Equity,FALSE,0,0,NSE:ICICIPRULI-EQ,
91,IDEA,Equity,FALSE,0,0,NSE:IDEA-EQ,
92,IDFC,Equity,FALSE,0,0,NSE:IDFC-EQ,
93,IDFCFIRSTB,Equity,FALSE,0,0,NSE:IDFCFIRSTB-EQ,
94,IEX,Equity,FALSE,0,0,NSE:IEX-EQ,
95,IGL,Equity,FALSE,0,0,NSE:IGL-EQ,
96,INDHOTEL,Equity,FALSE,0,0,NSE:INDHOTEL-EQ,
97,INDIACEM,Equity,FALSE,0,0,NSE:INDIACEM-EQ,
98,INDIAMART,Equity,FALSE,0,0,NSE:INDIAMART-EQ,
99,INDIGO,Equity,FALSE,0,0,NSE:INDIGO-EQ,
100,INDUSINDBK,Equity,FALSE,0,0,NSE:INDUSINDBK-EQ,
101,INDUSTOWER,Equity,FALSE,0,0,NSE:INDUSTOWER-EQ,
102,INFY,Equity,FALSE,0,0,NSE:INFY-EQ,
103,IOC,Equity,FALSE,0,0,NSE:IOC-EQ,
104,IPCALAB,Equity,FALSE,0,0,NSE:IPCALAB-EQ,
105,IRCTC,Equity,FALSE,0,0,NSE:IRCTC-EQ,
106,ITC,Equity,FALSE,0,0,NSE:ITC-EQ,
107,JINDALSTEL,Equity,FALSE,0,0,NSE:JINDALSTEL-EQ,
108,JKCEMENT,Equity,FALSE,0,0,NSE:JKCEMENT-EQ,
109,JSWSTEEL,Equity,FALSE,0,0,NSE:JSWSTEEL-EQ,
110,JUBLFOOD,Equity,FALSE,0,0,NSE:JUBLFOOD-EQ,
111,KOTAKBANK,Equity,FALSE,0,0,NSE:KOTAKBANK-EQ,
112,L,Equity,FALSE,0,0,NSE:L-EQ,
113,LALPATHLAB,Equity,FALSE,0,0,NSE:LALPATHLAB-EQ,
114,LAURUSLABS,Equity,FALSE,0,0,NSE:LAURUSLABS-EQ,
115,LICHSGFIN,Equity,FALSE,0,0,NSE:LICHSGFIN-EQ,
